time,option_idx,nu,mid_price,trade_dir,trade_price,z_i,vega_i,qty_actual,S_spot
1783238711.41,4,0.0225,1.228813468076132,-1,1.4728342714329963,411160.5417451298,0.909136,0.02,1872.58
1783244634.759,8,0.0225,1.374419958305804,-1,1.3831184782492605,854931.759346969,1.24739,0.02,1872.58
1783244634.759,8,0.0225,1.3724864372295493,-1,1.3831184782492605,854931.759346969,1.24739,4.98,1872.58
1783252889.092,16,0.0225,0.61482162789774,-1,0.6846169456044601,8614258.665513504,0.553724,0.22,1872.58
1783282682.864,4,0.0225,1.2813368867409236,1,1.517692168024864,411160.5417451298,0.909136,0.06,1872.58
1783290529.249,4,0.0225,1.3386806530398119,1,1.5967275096391076,411160.5417451298,0.909136,0.06,1872.58
1783308745.048,8,0.0225,1.3861014783675631,-1,1.4386568264106205,854931.759346969,1.24739,0.24,1872.58
1783308745.052,8,0.0225,1.395658394846824,-1,1.4386568264106205,854931.759346969,1.24739,0.02,1872.58
1783309940.765,0,0.0225,1.8579802960823786,1,2.2792083649296693,243156.3641315184,0.412252,0.25,1872.58
1783309943.568,4,0.0225,1.667044865957474,1,1.9555906823740508,411160.5417451298,0.909136,1.1,1872.58
1783330461.109,12,0.0225,0.959895826920479,-1,0.9922139508058402,2314214.833191395,1.054,0.1,1872.58
1783372145.016,16,0.0225,0.6467469247324262,1,0.7903534161424345,8614258.665513504,0.553724,36.0,1872.58
1783372149.455,8,0.0225,1.4254233287958686,1,1.5593459291458842,854931.759346969,1.24739,5.0,1872.58
1783407892.294,8,0.0225,1.4346269719484925,1,1.4760384069038437,854931.759346969,1.24739,0.14,1872.58
1783447428.084,0,0.0225,1.6337873179126314,1,1.992972262867274,243156.3641315184,0.412252,0.01,1872.58
1783447497.116,4,0.0225,1.386375034796254,1,1.6009996902669046,411160.5417451298,0.909136,0.01,1872.58
1783459008.116,12,0.0225,0.990248113234782,-1,1.0520244795949973,2314214.833191395,1.054,0.48,1872.58
1783459008.117,12,0.0225,1.0079824278537093,-1,1.0520244795949973,2314214.833191395,1.054,0.02,1872.58
1783504546.99,0,0.0225,1.6469008538085599,-1,1.7035320253340311,243156.3641315184,0.412252,0.04,1872.58
1783523673.557,8,0.0225,1.4058404809820038,-1,1.2763139625543367,854931.759346969,1.24739,1.0,1872.58
1783556595.619,4,0.0225,1.3867538838223465,-1,1.3884587040340066,411160.5417451298,0.909136,1.0,1872.58
1783561367.444,4,0.0225,1.3792962488039142,-1,1.345736897756037,411160.5417451298,0.909136,1.0,1872.58
1783580798.21,0,0.0225,1.6676615750016448,1,1.758002328338442,243156.3641315184,0.412252,0.04,1872.58
1783588479.251,4,0.0225,1.3836808107259078,1,1.4034113362312959,411160.5417451298,0.909136,0.01,1872.58
1783588479.251,4,0.0225,1.3874623694314774,1,1.404479381388245,411160.5417451298,0.909136,0.05,1872.58
1783588517.12,4,0.0225,1.3903621818299488,1,1.4034113362312959,411160.5417451298,0.909136,0.05,1872.58
1783601840.604,4,0.0225,1.381277543025205,1,1.340396671971291,411160.5417451298,0.909136,0.2,1872.58
1783623188.49,16,0.0225,0.6503321105633229,-1,0.6664601779363232,8614258.665513504,0.553724,0.44,1872.58
1783663272.11,4,0.0225,1.3950113712917689,1,1.4568135940787577,411160.5417451298,0.909136,0.11,1872.58
1783674526.424,16,0.0225,0.661034427345974,1,0.7091819842142927,8614258.665513504,0.553724,0.55,1872.58
1783687976.343,12,0.0225,1.0160927713497006,-1,1.0392079377116064,2314214.833191395,1.054,0.03,1872.58
