time,option_idx,nu,mid_price,trade_dir,trade_price,z_i,vega_i,qty_actual,S_spot
1786068680.965,12,0.0225,0.13393360884761055,-1,0.09816927566993897,2314214.833191395,1.054,244.64,75.38
1786068680.965,12,0.0225,0.1271733775203568,-1,0.09684266383656141,2314214.833191395,1.054,155.36,75.38
1786069117.924,12,0.0225,0.06231150241105372,1,0.05306447333510215,2314214.833191395,1.054,43.68,75.38
1786080281.541,12,0.0225,0.12285613179760102,1,0.10347572300344919,2314214.833191395,1.054,0.09,75.38
1786094776.36,8,0.0225,0.3486736439076591,1,0.3727779251790926,854931.759346969,1.24739,50.0,75.38
1786099795.638,8,0.0225,0.352332635637901,1,0.3687980896789599,854931.759346969,1.24739,10.0,75.38
1786103983.659,8,0.0225,0.3555675578561207,-1,0.3701247015123375,854931.759346969,1.24739,50.0,75.38
1786111350.943,12,0.0225,0.0618356019265132,1,0.05969753250198992,2314214.833191395,1.054,2.13,75.38
1786111702.759,16,0.0225,0.030112541229719472,-1,0.022552401167418416,8614258.665513504,0.553724,0.69,75.38
1786112001.921,16,0.0225,0.028737920932404477,-1,0.022552401167418416,8614258.665513504,0.553724,0.01,75.38
1786113615.547,4,0.0225,0.7071039983642893,-1,0.740249403024675,411160.5417451298,0.909136,3.39,75.38
1786122095.602,16,0.0225,0.02761324792165843,-1,0.022552401167418416,8614258.665513504,0.553724,0.01,75.38
1786122861.634,16,0.0225,0.026693071839897838,-1,0.022552401167418416,8614258.665513504,0.553724,0.01,75.38
1786137927.993,16,0.0225,0.02594020781494646,-1,0.022552401167418416,8614258.665513504,0.553724,0.01,75.38
1786160190.901,12,0.0225,0.12536655754213988,1,0.13664101883788804,2314214.833191395,1.054,11.9,75.38
1786161361.18,8,0.0225,0.3705156253241666,1,0.4377819050145927,854931.759346969,1.24739,1.02,75.38
1786161363.085,8,0.0225,0.383469467532806,1,0.4417617405147254,854931.759346969,1.24739,1.02,75.38
1786171197.563,4,0.0225,0.7264490111369188,1,0.8039267710267974,411160.5417451298,0.909136,1.0,75.38
1786187475.335,4,0.0225,1.238740138697282,1,1.3266118333775536,411160.5417451298,0.909136,0.03,75.38
1786187544.457,8,0.0225,0.4010629284406034,-1,0.48023348368267443,854931.759346969,1.24739,3.0,75.38
1786188594.446,4,0.0225,0.7481648408148168,-1,0.8370920668612363,411160.5417451298,0.909136,10.16,75.38
1786191250.059,16,0.0225,0.026530263225578474,-1,0.02918546033430618,8614258.665513504,0.553724,12.61,75.38
1786199475.288,12,0.0225,0.06313669354394609,-1,0.06898381533563279,2314214.833191395,1.054,2.13,75.38
1786203128.316,12,0.0225,0.1392538433018134,-1,0.20164499867338817,2314214.833191395,1.054,0.1,75.38
1786203168.947,16,0.0225,0.027254238022623774,1,0.030512072167683736,8614258.665513504,0.553724,127.5,75.38
1786206015.548,8,0.0225,0.36567135753108343,-1,0.40461660918015385,854931.759346969,1.24739,3.82,75.38
1786206262.074,8,0.0225,0.37685148006581887,-1,0.40461660918015385,854931.759346969,1.24739,16.05,75.38
1786206262.343,8,0.0225,0.38406304315486306,-1,0.40461660918015385,854931.759346969,1.24739,22.68,75.38
1786206269.556,8,0.0225,0.38901562691035424,-1,0.40461660918015385,854931.759346969,1.24739,24.52,75.38
1786206269.666,8,0.0225,0.39256492556212014,-1,0.40461660918015385,854931.759346969,1.24739,1.35,75.38
1786206269.706,8,0.0225,0.39518695017756894,-1,0.40461660918015385,854931.759346969,1.24739,46.77,75.38
1786206270.198,8,0.0225,0.3971677081848228,-1,0.40461660918015385,854931.759346969,1.24739,16.03,75.38
1786206292.552,8,0.0225,0.3986894255324425,-1,0.40461660918015385,854931.759346969,1.24739,4.8,75.38
1786206300.37,8,0.0225,0.39987366597730534,-1,0.40461660918015385,854931.759346969,1.24739,52.91,75.38
1786207054.367,8,0.0225,0.39533672455773466,-1,0.37675776067922523,854931.759346969,1.24739,5.22,75.38
1786213496.051,16,0.0225,0.02905260163954079,1,0.03714513133457151,8614258.665513504,0.553724,200.0,75.38
1786213536.031,16,0.0225,0.03052398364724912,1,0.03714513133457151,8614258.665513504,0.553724,23.89,75.38
1786223912.505,8,0.0225,0.39738879900326546,1,0.4059432210135314,854931.759346969,1.24739,0.05,75.38
1786235368.39,8,0.0225,0.393696936157212,1,0.3780843725126028,854931.759346969,1.24739,6.07,75.38
1786242129.959,12,0.0225,0.14553928729019475,1,0.17378615017245955,2314214.833191395,1.054,1.0,75.38
1786244716.982,8,0.0225,0.39048766543026725,1,0.37675776067922523,854931.759346969,1.24739,3.91,75.38
1786245718.345,4,0.0225,0.7797430758194455,-1,0.9113823295303793,411160.5417451298,0.909136,5.58,75.38
1786245781.151,8,0.0225,0.38591068481369645,-1,0.3661448660122048,854931.759346969,1.24739,0.97,75.38
1786246885.393,8,0.0225,0.38271297913079977,-1,0.3687980896789599,854931.759346969,1.24739,2.94,75.38
1786249770.869,8,0.0225,0.39369160808647946,-1,0.4417617405147254,854931.759346969,1.24739,3.23,75.38
1786253523.161,8,0.0225,0.38859093217817015,-1,0.3661448660122048,854931.759346969,1.24739,3.23,75.38
1786259220.341,8,0.0225,0.3893450221306473,-1,0.39267710267975586,854931.759346969,1.24739,188.93,75.38
1786271257.628,8,0.0225,0.39581801370060005,-1,0.4245157866808172,854931.759346969,1.24739,310.71,75.38
1786274669.233,8,0.0225,0.3988954314183806,-1,0.4125762801804192,854931.759346969,1.24739,0.02,75.38
1786275844.705,12,0.0225,0.15430091702074294,1,0.19368532767312283,2314214.833191395,1.054,60.0,75.38
1786278256.626,12,0.0225,0.0675805950143377,1,0.08755638100291854,2314214.833191395,1.054,0.06,75.38
